Time,centroids,Perimeter,Area,Overlap,Length,Poles,Intensity Profile,Ridgeline,Distance Profile,Width
       797.38425572, 798.93039195, 799.475663  , 798.41205193,
       796.47742219, 791.80409474, 786.35958319, 392.6760095 ,
         0.        ,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   3.07866305,  15.72087025,  48.31770314,
        94.23749064, 135.55498958, 159.19805971, 182.78814073,
       223.68770844, 268.17680963, 313.7453344 , 361.07658064,
       408.88472231, 454.34043207, 500.67750257, 526.23948032,
       548.88103535, 591.56969452, 630.75333551, 663.22005759,
       688.09490782, 707.21303782, 721.81988875, 735.12168607,
       742.45491135, 745.11717757, 749.96057484, 753.45845059,
       754.22058643, 752.54504253, 747.01395231, 738.50867447,
       728.04261231, 720.27733146, 716.16183965, 722.05641912,
       737.17221282, 755.71985995, 772.34710558, 780.93955891,
       784.56947726, 785.66813048, 786.09783092, 785.12662928,
       781.73374209, 775.98984162, 768.76205227, 382.96636349,
         0.        ,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   7.70599818,  30.04760173,  57.5188064 ,
        79.58298215, 113.03878337, 160.73755481, 207.35325378,
       251.12874914, 296.19097013, 343.87183246, 391.11298513,
       437.69628078, 473.41802739, 498.61550909, 534.56287844,
       582.88710358, 625.99024771, 659.33211831, 685.92841832,
       708.36026341, 726.18965138, 739.45752282, 748.75280877,
       755.51522061, 762.31116844, 767.95575745, 772.92116541,
       774.42433096, 773.12481857, 767.62674049, 759.32598447,
       748.88211499, 740.23512204, 735.22620081, 726.42145838,
       722.47125511, 731.89449362, 748.13134736, 760.18925197,
       766.05198835, 766.74548671, 766.98325065, 767.32850589,
       764.39534181, 757.37956734, 748.08869932, 372.20244732,
         0.        ,   0.        ,   0.        ]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.06019183e-01,
       1.44472237e-01, 1.34620624e+01, 4.57111026e+01, 8.70803427e+01,
       1.32017243e+02, 1.79318710e+02, 2.28728851e+02, 2.77075533e+02,
       3.24210866e+02, 3.73316106e+02, 4.15855030e+02, 4.39419473e+02,
       4.69408791e+02, 5.18312139e+02, 5.67215488e+02, 6.13722639e+02,
       6.53162588e+02, 6.82080810e+02, 7.04555885e+02, 7.25473958e+02,
       7.45023672e+02, 7.55934786e+02, 7.60775386e+02, 7.68651965e+02,
       7.77055897e+02, 7.83283903e+02, 7.88371940e+02, 7.90880269e+02,
       7.90203215e+02, 7.86627300e+02, 7.79129816e+02, 7.67841275e+02,
       7.60070694e+02, 7.53277665e+02, 7.40951089e+02, 7.25550332e+02,
       7.17110758e+02, 7.21230206e+02, 7.29058087e+02, 7.36209918e+02,
       7.43837914e+02, 7.45179775e+02, 7.40443589e+02, 7.37981100e+02,
       7.31095382e+02, 7.20325880e+02, 3.58635003e+02, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         3.01446601,  22.98434753,  62.67746547, 107.46826686,
       152.71261956, 200.13321585, 249.53722919, 301.05564576,
       344.71864252, 370.66288091, 402.96359357, 452.3985271 ,
       502.7488507 , 551.81470602, 599.81155235, 641.6024986 ,
       674.36590531, 700.71695652, 722.58551636, 742.49329189,
       756.02851831, 764.9637883 , 776.20372528, 784.56955966,
       792.7126293 , 798.89491464, 802.11655248, 804.56180829,
       804.41549481, 801.16293678, 794.25051689, 785.31239865,
       780.63818966, 773.43608955, 759.82599265, 742.29432711,
       722.82405919, 708.6886651 , 700.5960975 , 701.50888752,
       709.77420508, 714.02662629, 707.91348677, 701.47325643,
       697.41208431, 687.13800148, 340.50440913,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   6.82223533,
        33.84384739,  79.49362595, 127.59474266, 174.72897048,
       225.32121959, 257.47884946, 279.73682509, 322.58414919,
       376.72261163, 429.98237719, 480.07128473, 531.03888915,
       582.20988412, 628.84495458, 665.18973385, 691.93398211,
       715.91415346, 737.38072208, 748.38235882, 757.99214322,
       776.3501184 , 790.6941487 , 799.15582607, 806.42021747,
       813.08889104, 815.83599599, 817.19521216, 816.35630953,
       813.91500593, 808.98675415, 801.7474919 , 797.26151372,
       789.03641255, 775.92946247, 760.38120878, 740.57582542,
       718.14547305, 694.09683483, 676.00394377, 666.28218405,
       662.46250241, 656.64734942, 640.8763792 , 624.66184666,
       601.36787808, 294.93704387,   0.        ,   0.        ,
         0.        ]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.61504930e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.20177018e+01,
       4.60488242e+01, 9.55132252e+01, 1.32621275e+02, 1.57189835e+02,
       1.95748250e+02, 2.46567039e+02, 2.96918989e+02, 3.46967741e+02,
       4.00214153e+02, 4.54802912e+02, 5.06357651e+02, 5.56873241e+02,
       6.08765265e+02, 6.52251846e+02, 6.82922532e+02, 7.07048336e+02,
       7.22773094e+02, 7.35781695e+02, 7.53339160e+02, 7.71907855e+02,
       7.88818963e+02, 8.02111702e+02, 8.11006029e+02, 8.17939571e+02,
       8.23995569e+02, 8.27159142e+02, 8.26975493e+02, 8.26065898e+02,
       8.25156304e+02, 8.20325140e+02, 8.14685799e+02, 8.10309433e+02,
       8.02636028e+02, 7.89810128e+02, 7.73549507e+02, 7.56315192e+02,
       7.34856110e+02, 7.09172261e+02, 6.78621807e+02, 6.35107076e+02,
       5.87020116e+02, 5.50776540e+02, 5.14530926e+02, 4.64004476e+02,
       3.85766367e+02, 1.70893902e+02, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 1.16513553e+01, 1.04275432e+01, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 2.06762061e-01, 5.66263515e-01, 4.22380433e-01,
       1.96708369e+01, 6.07333450e+01, 1.10353946e+02, 1.63422982e+02,
       2.14259275e+02, 2.66784395e+02, 3.20117270e+02, 3.71962494e+02,
       4.23881033e+02, 4.78032316e+02, 5.32102162e+02, 5.83667309e+02,
       6.33105506e+02, 6.71738971e+02, 6.91693850e+02, 7.02893340e+02,
       7.22232524e+02, 7.46498908e+02, 7.67259780e+02, 7.85779790e+02,
       8.02339016e+02, 8.14976673e+02, 8.23692762e+02, 8.29583234e+02,
       8.34513733e+02, 8.37483448e+02, 8.38035484e+02, 8.36898694e+02,
       8.36033862e+02, 8.32155330e+02, 8.27942771e+02, 8.23007279e+02,
       8.12610484e+02, 8.00165883e+02, 7.85265537e+02, 7.68763388e+02,
       7.48339670e+02, 7.23994384e+02, 6.93649777e+02, 6.41589629e+02,
       5.60101562e+02, 4.70302936e+02, 3.80817106e+02, 3.09685319e+02,
       1.44620049e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        30.68774056,  30.39414262,   1.64089159,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   1.64557364,  12.19734437,  40.6642799 ,
        83.27080773, 128.83085659, 179.03790764, 231.69016823,
       284.462933  , 339.43829326, 394.92437355, 448.16075365,
       501.12822491, 557.4331453 , 612.65031676, 641.24255574,
       658.08184608, 686.72320157, 711.41416317, 735.93711449,
       760.46006581, 781.0614485 , 798.51380082, 814.24718002,
       827.24723664, 836.32572464, 841.48264402, 846.05584531,
       849.37288596, 849.11026487, 846.2030457 , 843.53763771,
       841.93072456, 837.76734474, 830.80568706, 822.21630635,
       811.42433012, 796.97340636, 779.22625183, 759.01388072,
       735.97357624, 708.76989193, 667.08463388, 581.55201235,
       459.6513181 , 337.24619158, 238.4792829 , 100.47700777,
         0.        ,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        45.81784387, 101.38460788,  62.89343974,   7.11560627,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   3.10150006,  21.89238315,  61.0834406 ,
       107.26361236, 151.37508124, 197.97760169, 249.16761393,
       300.43625314, 354.45800789, 413.59907596, 473.24267394,
       507.81097166, 532.53508337, 578.6286301 , 632.38987514,
       672.98674311, 700.28357809, 724.92285974, 749.56214139,
       774.20142303, 794.91913605, 811.71528044, 825.68279085,
       837.90224555, 847.06798129, 852.31214841, 855.15313876,
       858.20685771, 859.74218481, 855.51845851, 851.16763297,
       850.90789833, 846.70110728, 840.19750375, 831.82254498,
       819.93453955, 805.78359214, 787.7110761 , 767.67777575,
       745.68369108, 718.74759697, 683.13438641, 604.84627326,
       479.41923927, 350.80455865, 233.82825975,  89.04931345,
         0.        ,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        94.43547265, 137.46336615,  58.53289788,  16.71836014,
         2.04443125,   0.        ,   0.        ,   0.        ,
         3.26871988,  26.89047337,  74.97796923, 127.74513759,
       175.66732014, 222.09266504, 268.14864307, 306.24701672,
       333.06222856, 373.47918377, 429.5902817 , 487.76096237,
       546.6254701 , 601.46961078, 649.42602468, 684.39568214,
       711.29261221, 737.36492352, 762.20872756, 786.10104949,
       807.11562663, 824.20863513, 836.70561806, 847.42650012,
       856.86105481, 862.37404087, 863.96545831, 865.55687575,
       867.14829318, 865.2388157 , 863.07701706, 860.46292967,
       854.27548666, 846.31194278, 836.57229802, 824.6229087 ,
       810.71273506, 794.22344999, 775.58869716, 752.49292908,
       724.76492353, 688.22069042, 612.64545447, 489.02370098,
       352.81376534, 226.99687099,  83.80234378,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       125.24009944, 207.52204863, 121.6255406 ,  46.69042927,
         7.8986127 ,   0.        ,   0.        ,   0.        ,
         2.50627613,  26.21123547,  70.99023928, 100.1851759 ,
       136.92703601, 192.64948474, 242.33821361, 291.71164256,
       341.50966008, 394.16600032, 448.57083059, 505.09409513,
       563.73579394, 619.81028928, 664.96297282, 696.54781611,
       723.36819669, 749.30716198, 774.24558322, 797.22322015,
       816.95019204, 833.63701059, 845.57370698, 855.3919691 ,
       864.39330035, 869.63071293, 871.44818784, 873.01484728,
       874.61731001, 874.45966006, 872.29108193, 868.0542134 ,
       861.85656055, 852.03829843, 841.99790193, 829.99672112,
       816.03475599, 800.11200655, 780.96277272, 758.46258611,
       730.77513079, 693.2837539 , 614.67589038, 486.70977762,
       346.64135716, 220.8547022 ,  81.7178409 ,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       150.10582793, 268.20043866, 189.20625965,  91.00435832,
        32.73469852,  12.46407273,   0.        ,   0.        ,
         0.        ,   7.0256442 ,  36.8475896 ,  85.81068593,
       140.23666418, 195.54272633, 251.89442637, 309.01318728,
       364.24625604, 418.58995058, 473.535152  , 529.27926582,
       584.09076478, 636.43762591, 677.54619588, 706.98981212,
       734.17758515, 760.04003106, 785.7708733 , 808.90547402,
       826.15772181, 841.44918528, 854.77986444, 865.90911313,
       873.24839687, 876.90675814, 880.5651194 , 882.37362061,
       882.21864336, 881.999489  , 879.77549733, 873.84990375,
       866.09512954, 857.7688182 , 847.76749111, 835.80537971,
       821.882484  , 804.65279742, 783.63314589, 760.78431373,
       733.33333333, 693.91283299, 614.66927716, 482.35294118,
       340.48107388, 217.96865947,  80.39215686,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        , 167.17752805, 309.82074102, 247.11521977,
       162.55735145,  75.22145127,  18.33331925,   1.35699465,
         0.        ,  10.34408385,  44.00453675,  93.95505383,
       148.81130945, 204.37787609, 259.82281035, 317.54809298,
       377.1427496 , 436.31887631, 495.17543897, 553.71243756,
       606.67909176, 652.56093011, 687.66223248, 714.79364881,
       741.92506514, 768.65817901, 795.15277243, 818.52240217,
       836.48671984, 852.09195072, 865.36587778, 874.82475755,
       880.45393992, 882.30820288, 884.20259371, 887.91111963,
       889.65886123, 887.67259919, 883.83207418, 879.50989787,
       873.1204159 , 863.5040593 , 852.03343975, 840.16221251,
       826.33020097, 808.57662079, 786.90147198, 762.0249263 ,
       733.33333333, 692.15686275, 610.48299858, 479.27023159,
       338.22921115, 216.60732302,  80.39215686,   0.        ,
         0.        ,   0.        ]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.82173321e+02, 3.43071524e+02, 2.92876674e+02, 2.25711217e+02,
       1.39830002e+02, 5.59720017e+01, 1.01630783e+01, 8.70175573e-01,
       1.42516613e+01, 5.17855918e+01, 1.03265446e+02, 1.58429030e+02,
       2.15085823e+02, 2.69067113e+02, 3.24262584e+02, 3.84176722e+02,
       4.45634564e+02, 5.07715438e+02, 5.70712855e+02, 6.26160645e+02,
       6.67048783e+02, 6.97839489e+02, 7.25043327e+02, 7.52036036e+02,
       7.77320280e+02, 8.00772487e+02, 8.23967199e+02, 8.45283507e+02,
       8.59852697e+02, 8.67606097e+02, 8.74329735e+02, 8.82044124e+02,
       8.87761715e+02, 8.91518522e+02, 8.93515320e+02, 8.93633715e+02,
       8.91590550e+02, 8.87586601e+02, 8.83582651e+02, 8.77617917e+02,
       8.67731615e+02, 8.55884528e+02, 8.42606956e+02, 8.27450980e+02,
       8.11152026e+02, 7.89542208e+02, 7.62745098e+02, 7.33333333e+02,
       6.93340206e+02, 6.04416680e+02, 4.65460969e+02, 3.28617971e+02,
       2.12554153e+02, 7.94147662e+01, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       194.8179201 , 371.50591656, 330.27019963, 278.17617495,
       204.90747554, 111.29150377,  36.02235083,   8.30557118,
        19.76515125,  60.00564314, 112.85807788, 166.38026614,
       223.40040453, 280.08566618, 336.77092782, 395.41697377,
       454.2499936 , 514.98463659, 579.32606161, 637.84429484,
       678.7746304 , 707.99942123, 732.88352096, 746.54455013,
       760.68386293, 786.02615613, 811.28919802, 832.7891739 ,
       852.38752662, 868.12347186, 879.79943602, 889.28746166,
       895.0514923 , 897.18026965, 899.05231224, 898.96357051,
       895.32831723, 891.34758745, 887.36685767, 881.42534357,
       871.56226085, 859.73839382, 845.95374247, 830.20830681,
       813.11378851, 791.51558049, 764.03501952, 732.07299243,
       685.50232478, 588.74780707, 447.48995171, 313.89775015,
       203.39338517,  76.26565766,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       205.19224836, 396.40111067, 361.13846399, 318.21152009,
       261.62739921, 179.68970873,  89.25646281,  31.09425266,
        27.96332963,  64.81603074,  99.93901702, 127.35047147,
       174.40427001, 233.09616585, 289.84838415, 346.60060245,
       405.31360507, 465.87417956, 528.35869609, 591.10647978,
       648.00875279, 687.30080924, 714.86500208, 742.24229794,
       771.09605737, 798.17592947, 821.85539594, 841.65013605,
       857.8759947 , 873.50700582, 885.2164483 , 893.37543046,
       899.22094113, 901.14488318, 903.06882523, 904.54797445,
       902.06871278, 898.07345962, 891.15675029, 882.35294118,
       873.97290543, 862.18977841, 847.05882353, 831.37254902,
       813.7254902 , 792.15686275, 764.70588235, 730.07761113,
       671.45653954, 565.29500933, 428.77972564, 302.47640139,
       195.18867108,  72.14098173,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       215.70099937, 417.56867211, 385.50145927, 348.87963478,
       301.77463011, 235.66404936, 155.01003849,  81.53520805,
        51.76830543,  76.00004915, 127.28155761, 182.5000399 ,
       239.69471171, 298.10928839, 356.50845986, 416.85301045,
       479.14294014, 541.82641736, 604.50989458, 656.70173973,
       692.82146544, 721.7703592 , 749.19052919, 777.06586751,
       804.4937401 , 828.00004406, 847.58477939, 864.72275165,
       878.91111279, 889.19331051, 897.02104256, 902.8879903 ,
       906.26966196, 908.20733847, 907.30324029, 905.33475337,
       902.81096428, 896.35020136, 887.91324892, 877.27455259,
       864.11976977, 848.42579266, 831.37254902, 813.7254902 ,
       790.81300142, 762.03356491, 726.75485247, 666.66666667,
       550.29749054, 408.51514435, 288.95569573, 185.70714722,
        68.02375429,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       225.09985437, 437.74994353, 408.90558822, 374.90011573,
       333.60082715, 278.43514219, 207.61419108, 133.74414943,
        88.43286609,  93.616039  , 137.01960212, 193.20762402,
       250.08845734, 306.37862498, 365.21507455, 427.29320149,
       491.3372808 , 555.38652818, 618.15229847, 666.57090451,
       697.9990867 , 727.4186035 , 756.17631726, 783.63763378,
       809.79480096, 833.33196482, 852.94756005, 867.9785681 ,
       880.39215686, 891.51314793, 899.35886921, 905.24380618,
       910.49278043, 912.45873281, 910.50311656, 907.21492662,
       903.92156863, 898.03921569, 890.19607843, 879.77428236,
       866.05137619, 850.36768571, 832.72321092, 813.7254902 ,
       790.19607843, 760.78431373, 724.12919805, 655.75801022,
       533.39716265, 393.7482836 , 276.08572059, 171.36159573,
        59.7841556 ,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       232.69200908, 455.38390774, 431.43722362, 400.8503621 ,
       363.5859812 , 316.37127919, 253.56988129, 181.35693953,
       126.11442664, 113.14582881, 144.01007369, 198.99619738,
       257.81024786, 315.69517968, 375.58771673, 437.41317506,
       501.17452304, 565.94264203, 627.70586372, 672.70135593,
       703.20702293, 732.65612962, 762.10523631, 790.69990831,
       816.2398937 , 839.81909477, 859.47672722, 873.25200672,
       885.06650192, 895.69996352, 902.38696184, 908.29420943,
       912.98308146, 913.7254902 , 913.00797611, 910.35457237,
       906.45789839, 899.3198279 , 890.19607843, 880.39215686,
       867.98462086, 852.31079368, 833.33333333, 812.37019402,
       787.46059143, 758.02393207, 717.95885913, 638.33462279,
       510.44058664, 375.89627703, 263.8944548 , 159.39229269,
        52.46077873,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       240.58478851, 473.23863508, 453.03916979, 425.87282971,
       392.37480473, 351.16501494, 294.94793137, 224.61101719,
       160.25619048, 131.00984653, 149.59958314, 200.        ,
       260.10533301, 322.26950358, 384.52125579, 446.86058963,
       510.48172706, 575.31898186, 635.42431487, 677.83879823,
       708.4447849 , 737.92223583, 768.29762157, 796.87713769,
       821.49129438, 845.06449696, 864.71613091, 879.49282377,
       891.32321588, 900.14162101, 906.06776477, 910.89891505,
       914.84237908, 916.00305879, 914.8861699 , 911.76470588,
       907.84313725, 901.22636593, 891.44433977, 880.39215686,
       868.62745098, 852.94117647, 833.33333333, 810.4069675 ,
       783.51524223, 752.65815751, 708.56915149, 620.32545321,
       487.78219899, 357.18623782, 250.20727006, 147.66533522,
        46.31600099,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        , 253.09280403, 496.75230774, 473.83978409,
       447.06817424, 418.15138514, 381.39145879, 331.33792497,
       265.96873789, 192.38640277, 148.38599287, 157.61944293,
       201.11186373, 259.22508663, 323.52941176, 388.23529412,
       453.43554162, 519.22296219, 584.57788956, 643.52516288,
       684.82537737, 714.36088598, 743.89639458, 774.68177053,
       802.22555885, 826.62056747, 849.46999823, 868.33598842,
       884.08413488, 895.91071271, 903.81572192, 910.71835159,
       914.73272815, 917.72682797, 919.74948423, 917.85057187,
       912.87779054, 907.84313725, 901.96078431, 892.15686275,
       880.39215686, 868.62745098, 852.94117647, 832.00369685,
       808.44334911, 782.35294118, 748.13550333, 695.70869023,
       602.32742724, 467.20041779, 339.02548164, 236.0189535 ,
       130.62549683,  36.90305801,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       261.05506666, 514.36432938, 496.37604929, 472.96215151,
       444.18360803, 407.5619273 , 360.93522837, 300.68037257,
       228.94106017, 191.5022039 , 176.11590154, 171.05029124,
       206.1743529 , 261.05813302, 323.88238371, 388.88348102,
       455.41323804, 523.82462672, 590.86566099, 649.76834306,
       690.61002237, 720.0613634 , 749.51270443, 778.96404546,
       807.02685143, 832.59620016, 853.59257837, 871.27921352,
       887.00506435, 898.03921569, 905.88235294, 913.7254902 ,
       918.53591868, 920.53627932, 921.56862745, 919.60784314,
       914.77265536, 908.92987875, 900.83446649, 890.9909686 ,
       880.39215686, 867.38240418, 850.37193022, 830.04834957,
       807.84313725, 780.94958907, 745.61589509, 693.63936751,
       591.95089133, 451.81349613, 325.68671519, 218.56604271,
       110.64711643,  26.69430403,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       269.10351626, 530.84212898, 513.67330388, 493.45243336,
       467.54050339, 433.97672965, 392.35895171, 335.69617656,
       262.49717715, 202.00199815, 184.58757423, 211.27557516,
       264.47544195, 327.31618673, 391.03060637, 424.4315333 ,
       458.93652907, 525.79448923, 594.48933704, 653.28461653,
       692.37640615, 722.103361  , 751.9259626 , 781.48119742,
       810.62559535, 836.21143818, 856.4214117 , 873.65763363,
       888.23529412, 898.03921569, 905.88235294, 913.7254902 ,
       919.60784314, 921.56862745, 921.56862745, 920.54473713,
       916.67099187, 909.80392157, 901.08036411, 891.32426591,
       879.21614601, 864.21899822, 846.47629265, 826.77280277,
       803.74122424, 776.14677373, 739.24623488, 680.52067696,
       573.05150232, 434.56181704, 311.94969976, 203.7717989 ,
        92.0941154 ,  16.50162263,   0.        ,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       277.23642637, 547.18655196, 530.09632961, 511.04532295,
       487.2721793 , 456.98316527, 420.34533182, 369.68259263,
       301.81826381, 236.09367077, 201.21768811, 213.31470736,
       263.10019723, 329.11234917, 397.5517519 , 465.91447369,
       532.80387495, 599.76995715, 654.15673001, 675.78704431,
       694.15233341, 725.49019608, 757.00879874, 786.67798439,
       814.24033207, 839.52879086, 860.78431373, 876.89506012,
       889.19560518, 899.11089404, 907.06539859, 914.37269667,
       919.60784314, 921.56862745, 921.56862745, 920.69868639,
       916.72143411, 909.80392157, 901.96078431, 892.15686275,
       878.43137255, 862.74509804, 845.09803922, 824.17478583,
       799.21859652, 768.80269375, 729.842596  , 662.62728468,
       546.31385216, 413.22791554, 296.16235531, 187.87374887,
        86.56295227,  19.43076796,   0.        ,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       284.83222993, 563.00961475, 546.67717474, 527.7009649 ,
       505.67566194, 477.89433269, 443.358175  , 397.2204581 ,
       337.06372217, 273.20125091, 229.66000712, 230.81553476,
       273.76735518, 332.29365565, 396.53510688, 466.66666667,
       536.59420425, 605.08079637, 660.37626934, 695.93757251,
       725.49019608, 754.04328642, 771.70947955, 790.24470956,
       817.75885328, 841.35142837, 861.26055595, 879.03394143,
       892.52131052, 901.96078431, 909.80392157, 915.68627451,
       919.60784314, 921.56862745, 921.56862745, 919.60784314,
       914.8165201 , 908.87100383, 901.96078431, 892.15686275,
       878.43137255, 862.74509804, 845.09803922, 822.21751405,
       795.28909359, 763.79021792, 721.44542957, 644.7425701 ,
       520.01618385, 386.13163385, 274.8231958 , 171.73687498,
        67.47083298,   9.80206237,   1.77593579,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        , 291.46949431, 577.61878164, 562.4946531 ,
       543.97811463, 523.0419014 , 495.55364002, 460.82166834,
       417.09600679, 362.62667577, 301.60529662, 251.30554633,
       242.4896003 , 283.07766423, 344.41990384, 409.0995255 ,
