Time,centroids,Perimeter,Area,Overlap,Length,Poles,Intensity Profile,Ridgeline,Distance Profile,Width
       257.245781  , 285.01141285, 334.91490535, 400.62057933,
       444.75612881, 429.89353991, 411.52465821, 444.27110083,
       470.73279564, 486.19489752, 493.6766844 , 491.21737198,
       484.58788871, 479.31865918, 488.41140013, 669.16106295,
       896.27232423, 954.48252759, 905.51173488, 865.76847909,
       779.8509036 , 658.82352941, 657.10775293, 683.70115468,
       645.27128721, 590.59032808, 543.87948414, 480.55084997,
       223.58997803,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        50.98039216, 101.96078431, 101.96078431, 105.00932537,
       107.84313725, 110.80728671, 138.86311918, 212.1923846 ,
       297.26624327, 333.93106688, 379.79762944, 449.4542789 ,
       511.5726326 , 513.52118644, 477.84571787, 503.59531746,
       536.6286402 , 554.98299466, 564.75241167, 564.41217582,
       560.27197523, 555.11100625, 546.37588391, 644.79220715,
       834.78202608, 938.3827832 , 922.376587  , 876.78687115,
       806.52547037, 678.69402886, 606.57513463, 602.16285869,
       556.69302957, 471.56857432, 416.97046444, 380.34044767,
       180.66819326,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        49.79190279,  99.70751269,  99.83121979, 103.87649553,
       107.84313725, 113.32080796, 148.85883121, 230.32904218,
       328.05197287, 389.54245676, 431.6449817 , 496.0000318 ,
       562.13656016, 587.57917158, 563.88197665, 562.98322859,
       594.39910175, 619.52168512, 633.17555853, 635.84029256,
       634.96119352, 631.43864658, 621.18322072, 652.07973237,
       789.46485771, 921.97581056, 943.12247923, 887.67786022,
       820.64007223, 696.19612899, 542.75285687, 508.49221632,
       487.80682003, 397.03202159, 333.42347466, 315.02014944,
       155.84628872,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        47.92232312,  97.00057338,  97.05921581,  99.19671194,
       106.11770718, 117.64705882, 161.33532627, 248.04434832,
       355.2247131 , 444.78834382, 485.40319005, 540.2649988 ,
       609.05224031, 648.21006872, 637.14790774, 621.78042974,
       651.88171548, 672.09368866, 679.09891073, 682.86674795,
       684.14541268, 682.34906912, 678.46096346, 672.38846988,
       762.09291204, 901.45068301, 950.24284053, 902.46300706,
       822.05468811, 701.41608123, 509.35167813, 416.72595421,
       413.34004594, 357.56640345, 286.50862384, 260.23006157,
       130.96947498,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        46.04923392,  95.12437643,  96.07843137,  95.23544576,
       103.13411769, 120.57472391, 174.03850382, 267.61363003,
       380.46339137, 491.0191604 , 541.0782684 , 586.83700314,
       649.90246959, 686.09224727, 688.95581074, 674.47276638,
       686.00821447, 700.98250389, 708.84871876, 712.32601004,
       714.95716929, 715.92829517, 714.82756741, 709.4820286 ,
       755.43737628, 863.65083582, 933.57831262, 911.98824319,
       824.51050324, 701.96078431, 517.52025423, 357.57916418,
       319.91297996, 305.72030885, 245.55817774, 204.11406236,
       100.28636621,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        45.09803922,  92.3720197 ,  94.43786321,  94.11764706,
       101.24555943, 128.80367251, 190.41538237, 287.92930207,
       405.5561714 , 522.4749279 , 596.67573946, 635.09636971,
       676.38386488, 710.75263925, 727.13806088, 716.74827485,
       713.03775144, 729.86452618, 737.7509778 , 741.25838495,
       747.78338329, 750.68670006, 747.95816126, 743.14358946,
       751.54606713, 829.23065218, 910.53711312, 906.12370003,
       826.95802451, 710.45257733, 550.78479653, 358.86013058,
       250.35555437, 224.95385648, 191.7188042 , 161.69009567,
        78.94136827,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        44.25355537,  88.60636384,  90.66640124,  93.42204285,
        98.70804468, 137.67952209, 209.93553885, 306.93176451,
       426.49081366, 550.6678682 , 642.47817768, 675.06711282,
       701.27576444, 733.76461393, 762.58086008, 758.56420115,
       742.13519357, 753.24565083, 760.74802884, 767.94433515,
       775.09270076, 778.31949774, 775.66394178, 771.0476015 ,
       765.95511051, 809.00133233, 869.89644938, 870.59205358,
       812.79746629, 712.30976533, 581.87047449, 416.692594  ,
       265.57737012, 182.89276635, 149.15278466, 136.99713324,
        68.27566344,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        42.37030656,  85.55438633,  87.56199552,  90.90391529,
        96.07843137, 144.73572687, 231.3221855 , 328.59541543,
       448.23779682, 575.65874019, 668.75756414, 703.52624676,
       726.19506044, 756.48421107, 785.53912723, 791.29385833,
       779.0357737 , 776.6663386 , 781.9749733 , 791.24607088,
       796.68924957, 800.09574463, 799.36429713, 794.88083006,
       788.43657868, 801.07054563, 835.87053931, 836.61973723,
       791.74506448, 721.68115992, 621.70174111, 488.80398642,
       332.80786936, 201.78877195, 137.25490196, 123.73332935,
        62.52815795,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        41.17647059,  83.66517666,  85.67008493,  88.23529412,
        97.11078529, 149.96371385, 252.87096928, 358.69825287,
       473.04330577, 594.33387899, 683.40935559, 730.14600092,
       750.97783164, 775.58135617, 806.48185218, 823.86835971,
       824.40893474, 808.37740524, 801.3864397 , 810.74912171,
       816.1902351 , 817.89958619, 815.77561656, 811.50105628,
       806.90431782, 801.59448216, 817.00889904, 817.36189068,
       780.42606861, 738.25207316, 662.77136538, 547.66764352,
       403.82003605, 256.65546167, 160.00486669, 124.22081357,
        59.67519507,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        41.17647059,  82.35294118,  83.77517971,  87.24124897,
        99.54450064, 154.1831049 , 269.64629012, 386.98595722,
       498.45874462, 619.63012515, 704.95336901, 754.09503452,
       773.90546976, 792.89297668, 821.76996357, 837.87406239,
       851.39866333, 840.53478254, 822.60208518, 824.60941667,
       830.20110712, 833.62314119, 831.33017117, 827.07641684,
       821.19531988, 811.47570073, 810.63689782, 804.70885234,
       778.43137255, 750.23588765, 693.80465062, 590.10280468,
       462.42021693, 324.26933621, 206.02467646, 140.32744035,
        61.08165752,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        40.62282984,  81.83832251,  82.35294118,  84.7503    ,
       100.42453027, 162.40883291, 284.58949906, 413.16975584,
       527.15137339, 635.15531159, 714.70600988, 767.16425814,
       794.80065336, 810.17475122, 827.76351428, 839.43066496,
       854.74350851, 861.96726016, 845.74200815, 836.36236179,
       840.23757671, 843.96403494, 843.5031016 , 839.34740049,
       833.23091507, 823.19286101, 812.88166768, 803.46063529,
       785.73551703, 761.47201736, 724.08534007, 628.8360374 ,
       503.87748719, 381.92828868, 253.70421358, 162.0840255 ,
        66.1910548 ,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        39.21568627,  79.94002522,  81.93742956,  86.2745098 ,
       110.14619315, 179.95963038, 297.69262067, 435.88986018,
       556.07384069, 652.57210712, 726.34805643, 775.11132414,
       810.09979022, 825.29548104, 827.13717732, 841.05682762,
       864.4031393 , 881.38125489, 867.15577587, 847.99715586,
       851.69900438, 853.68371728, 851.8201016 , 847.7520529 ,
       841.72321989, 833.34347379, 821.39566782, 809.91123065,
       794.07847607, 768.97840877, 738.88355515, 660.08956669,
       538.02963661, 420.4431264 , 299.13296908, 193.47288721,
        75.63446306,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        39.21568627,  78.43137255,  80.39215686,  86.2745098 ,
       113.50225378, 191.29859177, 310.27367847, 456.39509503,
       585.83697817, 671.6503141 , 739.46676301, 788.38342131,
       820.79351607, 834.44827421, 839.08088523, 850.71252313,
       868.45167035, 887.86867363, 884.86579974, 864.94910799,
       859.88368827, 861.70720653, 861.27615109, 857.1829999 ,
       849.5307025 , 841.5502992 , 829.64832727, 816.25094297,
       801.92281478, 779.14891133, 748.13878473, 687.64149939,
       574.1723741 , 450.71524839, 338.27981653, 226.15634126,
        86.32497564,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        38.84779672,  77.7598156 ,  79.78482206,  86.54606613,
       125.20552855, 214.04538187, 331.51444198, 471.73313155,
       604.92057725, 689.02419296, 745.33193327, 793.24692418,
       814.75135947, 829.34199135, 850.68306568, 860.37598629,
       872.32146649, 890.0501908 , 895.18843783, 880.67206292,
       869.37713101, 869.49090757, 869.36246327, 865.31245035,
       857.3408688 , 849.36928725, 837.47613707, 823.62220258,
       809.76826809, 788.07119634, 756.57020302, 709.73184779,
       607.60619889, 480.30110613, 370.01551846, 255.80836215,
        98.62958233,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        36.94312279,  73.94625206,  75.71527016,  87.3482163 ,
       138.02196682, 235.43625202, 354.65405305, 487.29207479,
       621.92739375, 708.01013734, 752.20503335, 777.62022133,
       801.88775849, 838.9743878 , 862.27552044, 871.89942257,
       879.83907922, 891.9885901 , 903.12846507, 894.48047748,
       879.10074503, 877.27823013, 875.5157217 , 871.50414336,
       865.15348538, 855.63784942, 843.78313382, 829.96763391,
       816.152134  , 795.92596963, 763.03093809, 719.80367347,
       636.44154198, 512.50789578, 395.78163613, 286.70592053,
       114.92361978,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        35.29411765,  70.35777135,  70.38576392,  80.9155933 ,
       145.97695671, 259.88997256, 379.51738597, 506.56994703,
       631.61416094, 708.93752592, 734.35121716, 764.59853665,
       807.69475214, 842.98234636, 868.31111047, 879.85839926,
       885.79021391, 895.69958231, 907.40830306, 904.65530464,
       888.8290673 , 881.75015159, 879.73338215, 875.75582839,
       869.81749032, 859.95758362, 848.13689261, 834.35541729,
       820.57394196, 802.3455627 , 771.74316454, 728.46594682,
       654.55833837, 535.44072045, 415.58094423, 309.44665821,
       126.52663164,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        35.08626641,  68.62745098,  68.78314494,  86.2745098 ,
       157.17335518, 277.16771075, 402.6287168 , 527.75458983,
       617.0981495 , 669.95093325, 727.28984149, 774.24512832,
       811.60667837, 846.84863875, 872.28667756, 885.80276082,
       891.60687786, 897.82980875, 907.84313725, 910.98001327,
       896.88864433, 885.64706686, 883.63412527, 879.66039937,
       873.72588916, 863.86981032, 852.05294717, 838.2752997 ,
       823.03313984, 805.36000238, 778.74686928, 735.53137848,
       661.54392511, 549.18118588, 432.03295209, 324.66000812,
       134.43529794,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        33.33333333,  68.62745098,  70.47686496,  86.2745098 ,
       162.99649092, 294.42634437, 427.60856758, 495.71011717,
       556.35086145, 656.65756907, 735.0602894 , 783.9001349 ,
       817.3261213 , 848.88836761, 872.54901961, 888.05553178,
       895.67038458, 899.77171555, 906.13489845, 910.08072814,
       901.35864907, 889.54542107, 884.31372549, 880.39215686,
       874.50980392, 864.70588235, 852.94117647, 839.21568627,
       823.52941176, 807.32372013, 783.22636912, 738.64774703,
       666.85085009, 561.00711423, 443.85521148, 335.89076894,
       141.06952133,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        33.21882462,  68.44351248,  68.55802118,  86.41518082,
       170.75869147, 278.58946538, 353.00362219, 448.79159951,
       573.99059408, 672.02256406, 739.03899347, 788.0135224 ,
       821.30177682, 849.01960784, 872.54901961, 888.23529412,
       897.81563255, 901.71466172, 905.88235294, 909.80392157,
       903.60782766, 893.44508621, 887.51765436, 883.55100682,
       877.62357496, 867.77457448, 855.96478969, 842.19422058,
       826.46286715, 809.28732549, 785.73537427, 742.01390492,
       670.00402085, 567.41394318, 453.7162783 , 345.76044377,
       145.71007899,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        31.3009209 ,  64.65516772,  66.66666667,  90.19071103,
       115.73005551, 184.22954463, 325.22668147, 469.99585433,
       595.25600203, 683.73964673, 742.90406834, 790.05857166,
       825.17335556, 850.80105841, 872.54901961, 888.23529412,
       898.03921569, 903.65858092, 905.88235294, 909.80392157,
       905.55662477, 894.11764706, 888.23529412, 884.31372549,
       878.43137255, 868.62745098, 856.8627451 , 843.1372549 ,
       825.98323216, 806.91025208, 783.4226673 , 741.73224714,
       667.82004674, 563.17472783, 454.1782105 , 350.34096165,
       148.35926385,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        29.41176471,  62.73330253,  66.66456258,  66.66666667,
        80.55397777, 178.57043149, 336.86048711, 489.34489207,
       620.21010841, 700.84582568, 750.40732367, 793.79234716,
       827.26894761, 852.73976086, 874.28900549, 888.23529412,
       898.03921569, 903.92156863, 904.21989837, 906.51777809,
       905.88235294, 895.72195314, 889.82021737, 885.87926592,
       878.43137255, 868.62745098, 856.8627451 , 843.1372549 ,
       825.49019608, 805.88235294, 782.35294118, 741.17647059,
       665.2755717 , 556.6691773 , 450.23651784, 352.31333864,
       150.3331715 ,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         3.37627143,  32.78803614,  60.80917427,  62.83071347,
        80.39215686, 180.3134548 , 344.71144228, 503.11939377,
       630.70983112, 709.20195856, 758.14977771, 797.66644549,
       829.20743244, 852.94117647, 872.78924622, 888.23529412,
       898.03921569, 903.92156863, 905.57033764, 904.25153111,
       904.26947828, 897.67335886, 890.19607843, 886.2745098 ,
       878.43137255, 868.62745098, 856.8627451 , 843.1372549 ,
       825.49019608, 802.97965272, 779.4861353 , 742.59192635,
       664.70588235, 553.52239936, 446.29637935, 347.56650817,
       148.32895235,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,  29.41176471,  56.98139772,  58.97539451,
        84.1286479 , 180.39215686, 348.76810529, 514.8321294 ,
       642.18347234, 722.30042175, 767.66656976, 803.29522117,
       832.88255588, 856.37875516, 872.54901961, 888.23529412,
       899.7081863 , 903.92156863, 905.88235294, 902.30241674,
       900.71647733, 894.86733687, 887.0574121 , 884.72178288,
       876.89525187, 867.10793654, 856.8627451 , 843.1372549 ,
       825.49019608, 801.96078431, 775.55840609, 740.29750092,
       667.51242385, 555.71450548, 443.72798095, 343.74458719,
       147.05882353,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,  29.41176471,  56.8627451 ,  56.96977977,
        73.28338632, 169.45397636, 352.63494845, 530.02475871,
       655.57591013, 730.57577563, 773.86614454, 805.65244004,
       835.04884496, 858.56289695, 874.23381168, 888.23529412,
       898.34592749, 902.28285589, 904.25899999, 903.56877749,
       898.4073666 , 890.96309982, 883.15068212, 881.22061737,
       876.47058824, 866.66666667, 855.36227037, 840.16702501,
       822.55068575, 799.05199354, 770.1926971 , 736.36833462,
       670.03576703, 554.07683256, 437.62686894, 337.68830805,
       143.01819273,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        27.55875252,  55.02394046,  55.03814801,  79.79057777,
       179.40454293, 351.15920203, 531.37254902, 662.12342314,
       734.85125261, 777.96009242, 809.30422634, 835.29411765,
       858.82352941, 876.17811798, 888.23529412, 898.03921569,
       901.96078431, 902.31008477, 902.32429232, 896.45614692,
       888.62721722, 879.24363385, 875.77081851, 874.94434967,
       865.15463565, 851.90631384, 837.73207035, 820.09921908,
       796.58401486, 765.74546443, 728.16018901, 659.28760987,
       544.55095269, 431.1416284 , 329.81429552, 138.46497462,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        23.80374162,  49.47055063,  53.10464007,  76.82381411,
       180.39215686, 352.73826486, 536.60671911, 671.40296816,
       738.73096702, 781.84192325, 811.49604758, 835.29411765,
       858.82352941, 878.12326623, 888.23529412, 896.41283636,
       901.96078431, 901.96078431, 900.373853  , 892.93086743,
       885.11402885, 876.88388925, 871.441136  , 871.46743468,
       864.70588235, 850.98039216, 835.77316535, 816.67066859,
       791.71211757, 758.93672797, 715.48622126, 647.82201118,
       538.37078942, 422.46330847, 320.56827085, 134.52811682,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        21.73319494,  45.45154411,  47.62563573,  74.71092628,
       182.13963387, 351.20588442, 537.25490196, 675.97086389,
       742.61316064, 785.72604564, 815.11344043, 838.61848229,
       858.82352941, 876.79356014, 889.86092157, 896.07843137,
       900.35952677, 900.37171172, 896.84622473, 890.59216006,
       881.20869004, 870.30925714, 864.47564402, 867.55630957,
       864.70588235, 850.98039216, 833.81470965, 814.21905147,
       788.74104034, 753.97703883, 704.61136498, 629.49472374,
       523.19191926, 411.24316324, 309.35548866, 129.22410312,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        21.56862745,  45.09803922,  47.05882353,  79.72016702,
       189.25483505, 356.12286987, 533.84921195, 673.08752668,
       746.49768799, 786.2745098 , 815.68627451, 837.56941242,
       857.18856979, 874.84694284, 888.58374727, 896.07843137,
       900.        , 898.42161153, 892.94428289, 890.19607843,
       880.39215686, 865.56118789, 858.17964609, 859.11415124,
       858.70912693, 848.00464291, 830.38021255, 809.32975171,
       782.41956639, 745.72808796, 689.07905308, 602.22957317,
       499.33428371, 399.45897258, 300.33816675, 124.70151576,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        19.82154153,  41.62494141,  47.05882353,  80.39215686,
       190.19607843, 358.55714593, 536.70106097, 677.569     ,
       750.38440309, 789.57901533, 818.969706  , 838.88608069,
       856.8627451 , 874.50980392, 888.23529412, 896.07843137,
       898.42150636, 896.47125907, 892.15686275, 888.64919585,
       877.31946573, 860.12845671, 850.80165898, 850.84380705,
       852.38015261, 844.09150258, 826.46551779, 804.91796437,
       777.48805802, 738.81271768, 678.58982394, 584.17457847,
       479.46775057, 384.8835167 , 286.92859715, 118.01625057,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        17.88263392,  36.03040251,  41.94231502,  83.78345615,
       198.62506071, 363.85135921, 537.25490196, 673.46266189,
       747.68762477, 788.55954793, 817.98116582, 840.8325104 ,
       858.46971603, 872.91268618, 885.06076501, 894.50102001,
       898.03921569, 896.07843137, 890.60901095, 883.62129831,
       874.94244282, 858.82352941, 844.49429075, 838.52950696,
       842.04799625, 841.65837544, 824.02116981, 799.54404939,
       770.67330868, 730.05756847, 663.60406666, 566.19455368,
       463.2305469 , 367.79167142, 269.84113445, 110.16488428,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        17.64705882,  35.29411765,  41.17647059,  85.99096365,
       205.00392654, 369.68202096, 537.25490196, 669.26864445,
       745.42789859, 788.23529412, 817.64705882, 839.57333358,
       857.22965505, 872.54901961, 884.31372549, 892.55156063,
       894.92556811, 894.53087023, 888.65777993, 879.29486946,
       871.47025749, 855.80250827, 838.63351112, 830.8181618 ,
       833.28479572, 833.80917061, 819.13681971, 795.12934627,
       764.29043479, 721.70534271, 651.68779553, 549.44124066,
       444.73731452, 348.75150959, 252.19501654, 102.31980302,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        17.64705882,  35.29411765,  39.50753877,  82.95417676,
       205.88235294, 375.51614309, 547.05812578, 675.12787234,
       745.09803922, 788.23529412, 816.04824937, 837.62564212,
       855.28146623, 869.40399247, 881.18622894, 890.60187977,
       894.11764706, 892.58019467, 886.70660703, 876.91145075,
       866.05476579, 853.39956958, 835.76127605, 823.47232225,
       822.51597711, 824.0358989 , 814.72992937, 791.21804819,
       759.86302977, 715.31103661, 637.63157947, 529.53591846,
       426.56192968, 330.56238596, 233.17439988,  93.10161465,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        15.97761467,  31.9719515 ,  37.56296429,  88.93038479,
       215.69835186, 382.98114318, 549.01960784, 673.2487551 ,
       743.49548373, 786.64109972, 815.68627451, 837.25490196,
       854.90196078, 867.06670092, 877.28737891, 887.10802264,
       892.58198025, 892.15686275, 886.2745098 , 874.96000468,
       861.70143741, 851.44731508, 833.80861734, 817.13720979,
       810.79517432, 812.80612514, 809.36932229, 787.30868867,
       754.51752801, 705.16365391, 619.14721703, 510.83715685,
       411.75540122, 314.34196906, 216.36964204,  84.68885359,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        14.03237705,  29.72670153,  40.530497  ,  98.34481617,
       224.13384913, 389.15466831, 557.04759602, 678.93921027,
       744.7267526 , 786.2745098 , 815.68627451, 837.25490196,
       854.90196078, 866.66666667, 876.47058824, 886.2745098 ,
       890.63176481, 889.12276683, 884.76551181, 874.50980392,
       859.29141568, 846.52584792, 830.37973712, 812.74877824,
       802.00034459, 799.6353842 , 799.1755479 , 783.40141329,
       748.65568162, 694.85854274, 603.83870179, 494.64756595,
       398.06904844, 301.47443097, 203.48351511,  78.2364957 ,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        12.08574157,  24.51601463,  34.68013157, 101.61625282,
       233.53230049, 394.99784527, 562.00904343, 681.97708194,
       745.09803922, 786.2745098 , 815.68627451, 835.70130463,
       851.81042999, 866.66666667, 876.47058824, 883.22997063,
       888.68164078, 889.74189983, 884.31372549, 873.01886208,
       857.3404195 , 842.14748327, 827.94431867, 808.84547768,
       794.19287135, 787.41473001, 788.89783992, 779.49636847,
       744.21791469, 689.33161778, 592.97604726, 481.81432676,
       385.78288701, 286.98885777, 190.38576038,  72.37369563,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        11.76470588,  23.52941176,  39.77937432, 114.79121042,
       248.06288788, 405.60876714, 564.32578035, 680.77996585,
       745.09803922, 786.2745098 , 815.68627451, 835.29411765,
       850.98039216, 866.66666667, 876.47058824, 882.35294118,
       888.23529412, 890.19607843, 885.80192399, 874.02951113,
       855.38996056, 838.24631549, 824.53623926, 804.94381009,
       786.38903636, 775.70822781, 776.2887114 , 769.91835868,
       736.0816116 , 675.60449903, 579.03036089, 470.1033263 ,
       371.31053538, 271.37219125, 179.45007602,  69.23105552,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        10.14935483,  20.31405993,  39.57646981, 124.01636137,
       263.65759614, 415.72801404, 572.55238344, 688.20028225,
       746.65198915, 786.2745098 , 815.68627451, 835.29411765,
       849.45714278, 863.63551819, 874.96268913, 880.85271722,
       885.25019647, 887.22633107, 884.79731126, 874.50980392,
       854.90196078, 834.34655571, 817.74341983, 799.60510009,
       780.02028238, 765.43165678, 761.2226402 , 758.21793295,
       729.13199189, 663.62437526, 562.04393212, 454.26987112,
       357.07844055, 257.13216653, 165.63541777,  61.89384514,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         8.19896526,  16.41340343,  36.03671946, 127.07194304,
       276.11072972, 428.61097724, 576.06834153, 685.54367495,
       745.51575882, 784.73918154, 814.15868269, 835.29411765,
       849.01960784, 861.24071557, 871.51651188, 878.90324729,
       884.31372549, 886.2745098 , 884.31372549, 874.50980392,
       856.35218811, 833.33333333, 811.38201123, 793.75816175,
       774.17352796, 755.68737263, 745.63227604, 743.73338332,
       720.50930172, 648.35892016, 543.13411674, 439.46372313,
       342.08205696, 242.14394855, 154.07472852,  57.48934882,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         7.84313725,  15.68627451,  40.03377423, 133.73895859,
       286.25189039, 443.82224973, 585.76051789, 687.39458675,
       745.09803922, 784.31372549, 812.20873251, 833.78525094,
       849.01960784, 859.29122898, 869.10304153, 876.95406976,
       881.37490187, 883.35146815, 881.40646579, 873.06406505,
       856.8627451 , 831.90337642, 806.95978971, 787.9143379 ,
       766.92388373, 745.94921153, 731.44295653, 725.38957599,
       705.27457838, 633.56945142, 526.38339725, 424.48574078,
       327.85280906, 229.24331107, 143.01614714,  52.90429553,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         9.4305498 ,  18.84482196,  34.89193097, 132.16812548,
       297.56443768, 457.8858526 , 599.00535143, 694.35705729,
       745.09803922, 782.79956234, 810.25868156, 830.33756233,
