Time,centroids,Perimeter,Area,Overlap,Length,Poles,Intensity Profile,Ridgeline,Distance Profile,Width
       799.03425033, 809.36370899, 817.93139028, 824.53828724,
       830.10795085, 836.89598383, 840.43740952, 842.62891253,
       841.57380825, 836.59713534, 833.83553534, 828.36107657,
       816.83986796, 800.51034386, 778.66073884, 750.10439529,
       708.4465878 , 633.77994856, 516.08973682, 374.13443324,
       233.87711244, 120.40657564,  74.29115954,  70.12645041,
        71.00421316,  81.93444469,  92.45282153,  99.24931287,
        94.3546106 ,  80.5167904 ,  60.57060485,  37.11162948,
        20.57156422,  12.23083106,   8.40179476,  10.02993398,
        11.47056367,   5.88235294,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        , 102.35057521, 255.31271746, 364.40704302,
       491.79100614, 615.79202441, 694.40854612, 732.51596206,
       759.61346783, 781.22646011, 791.57047997, 798.31296929,
       808.85898282, 817.35296084, 825.84693885, 833.12222452,
       839.81812841, 844.37900762, 846.8279225 , 849.27683738,
       849.35982655, 845.84666748, 836.99182534, 831.43488458,
       825.82215276, 811.03241837, 790.68575142, 764.78215191,
       730.13388114, 675.69008763, 579.30948178, 439.81332229,
       287.67916047, 161.38712694, 104.53936348, 109.65311264,
       121.71518217, 131.1307636 , 150.13780338, 161.54404076,
       156.99179243, 142.16074789, 116.44310224,  83.07480951,
        50.69739072,  25.52879248,  12.88215927,  10.06287684,
         5.88235294,   0.        ,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       111.09954895, 278.21452811, 399.76010054, 535.65295122,
       653.39690475, 717.75571051, 745.38450764, 766.2633231 ,
       780.62178337, 790.5938205 , 804.3858538 , 816.88374057,
       825.30529699, 833.7268534 , 841.41522893, 846.85361057,
       850.12599493, 852.52059362, 852.29199221, 850.98039216,
       848.65963316, 842.49114522, 833.10973357, 827.51505292,
       819.8293622 , 800.87377791, 775.962001  , 743.71474088,
       702.60502763, 626.90511505, 500.63737763, 351.28606611,
       220.54546207, 160.68938526, 172.5602096 , 200.68864527,
       222.43415628, 232.39184249, 233.87270059, 232.36631815,
       218.31005746, 186.89594752, 145.64256266,  98.69699833,
        55.46784806,  25.78730441,  10.95367754,   3.29363141,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       121.85672686, 299.78760699, 424.58524437, 569.60084611,
       679.2127014 , 728.21871359, 754.21619992, 772.84091908,
       782.89987828, 792.40347747, 809.80392157, 823.52941176,
       832.29789421, 839.80518143, 845.09803922, 849.86274812,
       853.91113931, 854.90196078, 854.16478444, 852.33082268,
       850.49686093, 846.3454062 , 836.79512976, 825.18100546,
       815.85019349, 804.22200458, 782.65410435, 751.8126046 ,
       713.38161272, 653.26800201, 549.10942614, 412.95411923,
       284.56876915, 227.00154048, 244.95869622, 277.03273768,
       298.93331773, 309.06919189, 309.1128125 , 295.68458804,
       269.4453615 , 249.2642793 , 218.60868233, 161.92830529,
       102.18042773,  51.43300356,  18.95781726,   4.13952985,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       129.91324066, 310.52413003, 435.72213694, 583.10905923,
       685.98232064, 732.9676875 , 762.45127139, 777.76221211,
       785.71313048, 798.32976737, 810.31320576, 823.89342011,
       835.76749225, 842.3419523 , 846.48225343, 851.78186552,
       854.90196078, 854.90196078, 854.90196078, 851.7022381 ,
       848.28378291, 844.14348178, 835.68786483, 825.49019608,
       809.62890689, 786.14321295, 770.96476447, 755.38840592,
       719.9140113 , 666.01813402, 580.56057067, 462.08365039,
       346.74996335, 300.26260316, 320.38917621, 352.98037048,
       375.86288707, 386.28078244, 385.86674214, 373.0833245 ,
       345.80253877, 297.19229458, 235.19097308, 168.77909188,
        94.34322568,  54.30780321,  36.19356739,   8.96938347,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       124.25852296, 298.12931152, 434.04033712, 591.1118096 ,
       693.44154834, 737.10132981, 753.5829519 , 767.3084421 ,
       786.2745098 , 802.36064379, 814.60199523, 825.87460303,
       837.25490196, 845.66692338, 850.34185337, 853.69453784,
       854.90196078, 854.90196078, 853.8718836 , 850.98039216,
       848.27337793, 843.1372549 , 833.89508604, 822.50765565,
       808.22041275, 787.95025723, 760.39871715, 723.3282924 ,
       685.65623494, 658.41354207, 598.71055592, 493.01457659,
       403.86187883, 375.20964752, 395.34191363, 427.58098041,
       450.24933967, 459.55284208, 458.55081414, 445.96855752,
       419.84528792, 373.67271032, 312.13098979, 240.62155806,
       157.96504145,  76.38402264,  18.76128374,   0.        ,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       119.96468588, 297.4764149 , 428.06885451, 581.17525096,
       692.21193607, 724.7409213 , 738.46441595, 762.84090942,
       786.10325607, 805.38896076, 819.60784314, 828.24614199,
       837.72792512, 846.51035802, 852.31726861, 854.90196078,
       854.90196078, 854.90196078, 852.94117647, 849.97927252,
       846.86648386, 840.83324621, 832.10588663, 821.56862745,
       807.84313725, 788.23529412, 762.31352985, 728.34338719,
       682.91030808, 612.08356118, 519.49184709, 451.36484035,
       432.79521115, 442.23193687, 469.53229694, 502.54420873,
       522.17457163, 530.19111335, 528.92221169, 515.90969007,
       489.96827369, 447.00442325, 387.24446584, 314.83629712,
       229.41417298, 131.88381717,  40.60352188,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       126.70791028, 301.70720972, 427.45098039, 554.26136267,
       628.81762359, 686.37481659, 735.18498402, 764.5377685 ,
       784.54081957, 801.96078431, 818.91773405, 831.37254902,
       839.67870128, 845.09803922, 850.39941669, 854.90196078,
       856.29983263, 855.65987694, 852.94117647, 849.01960784,
       844.16318237, 838.2218492 , 830.31973171, 819.34503238,
       805.50158172, 787.00553612, 761.45635981, 728.06404625,
       687.12712286, 622.5195637 , 541.38919636, 494.11580027,
       508.20570978, 549.78587422, 580.38607037, 600.78193645,
       609.53105712, 603.4779135 , 597.04898709, 585.99240919,
       559.3527153 , 517.33410117, 459.86513346, 390.05246799,
       305.09680321, 198.69047144,  70.48656484,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       158.43464245, 318.52440073, 332.81370306, 417.27863201,
       575.42799402, 689.60762093, 733.14336401, 761.81380092,
       785.44747211, 801.64225013, 815.32488537, 830.15981675,
       840.72937155, 846.0779472 , 850.08522573, 854.90196078,
       858.20501056, 857.5241189 , 853.64540523, 849.01960784,
       843.1372549 , 836.42210835, 828.53611614, 816.72855531,
       801.99885169, 785.27029638, 760.78431373, 728.54090372,
       690.50085067, 631.36836223, 567.77312264, 550.59126464,
       582.86593757, 624.70953788, 652.74193809, 669.45194388,
       675.70144188, 670.73437401, 657.69613218, 630.29855023,
       590.50876919, 535.20413345, 463.1079688 , 378.79102486,
       272.99116338, 107.21765359,   0.        ,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        , 212.7431391 , 385.65438323, 408.79596699,
       555.39855431, 680.9355051 , 731.37254902, 755.1923386 ,
       779.75726276, 799.65548372, 813.7254902 , 825.49019608,
       838.3642383 , 847.66122818, 852.46131402, 854.90196078,
       856.32874417, 857.70138909, 854.31382139, 849.01960784,
       843.1372549 , 834.62477055, 826.05814773, 814.96278895,
       800.        , 782.75847742, 759.97962046, 730.24352721,
       692.15686275, 643.26722638, 606.86829281, 615.01220525,
       652.40983714, 687.73740325, 711.1112811 , 724.65467042,
       730.49077093, 726.57708833, 713.74488287, 691.00936946,
       659.14716762, 608.3454652 , 536.39985478, 450.21393644,
       346.28107064, 145.41715701,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       161.35974391, 364.56182466, 434.60280196, 544.97507626,
       669.63444728, 729.72477342, 756.5215642 , 776.11778155,
       796.58148584, 812.97337371, 825.49019608, 835.29411765,
       842.72631932, 850.13526943, 854.46777364, 854.90196078,
       854.90196078, 852.94117647, 849.01960784, 843.1372549 ,
       833.33333333, 823.01384415, 813.1982968 , 800.        ,
       780.39215686, 758.26145868, 730.79885251, 693.32750733,
       660.10455337, 653.07782221, 676.70913346, 710.47979984,
       737.65490739, 756.24324109, 767.60863717, 773.06842874,
       770.08095583, 758.71597311, 740.82518625, 715.86259692,
       672.3469646 , 606.21276466, 522.29917569, 420.50156567,
       183.10207274,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
       103.10867261, 276.71128703, 411.21828889, 549.35754261,
       661.95798226, 720.01228968, 753.35951386, 774.50980392,
       790.57474474, 808.6783408 , 824.37503345, 834.92586948,
       841.17647059, 846.69752079, 852.58334645, 854.90196078,
       854.55107619, 852.2463527 , 848.67566867, 843.1372549 ,
       833.67032708, 821.90214848, 811.43465756, 799.34684879,
       780.06905397, 756.8627451 , 729.41176471, 697.32917039,
       679.87192068, 693.12712335, 724.44410896, 753.20272245,
       774.42741073, 789.7766915 , 799.53894051, 803.70373962,
       801.97924037, 794.36544276, 779.17604736, 757.81939598,
       724.06800639, 669.4985171 , 593.03729746, 494.18052293,
       219.55940867,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        96.79982738, 249.23543682, 373.95913772, 523.62144903,
       648.67805286, 712.3987573 , 745.78676132, 773.29241239,
       792.15686275, 804.66026873, 818.90559015, 832.33462454,
       840.86179122, 845.09803922, 850.42392766, 854.12193472,
       852.69939134, 849.24316941, 847.05882353, 842.95014046,
       835.29411765, 823.68007909, 809.93636533, 795.96421117,
       778.33537591, 756.8627451 , 729.47131422, 704.04554649,
       698.27023962, 715.6099886 , 733.1187501 , 750.7668765 ,
       776.02863218, 795.43113732, 808.98773663, 818.57297547,
       824.13218314, 823.77259075, 817.4941983 , 805.13787257,
       785.04287212, 760.01195422, 718.43466738, 653.23197214,
       561.0374726 , 252.648614  ,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        84.32044046, 226.51496658, 354.32481192, 506.77327573,
       640.13251206, 707.35378208, 739.34954623, 766.93102297,
       790.59093108, 807.1254196 , 815.68627451, 826.57014843,
       838.17174   , 844.86967673, 847.05882353, 848.85649353,
       850.84990194, 850.88252602, 846.99358148, 841.17647059,
       837.2556383 , 833.33406968, 825.45756587, 811.69945158,
       794.21552544, 776.60109071, 756.8627451 , 731.17679837,
       709.11879737, 715.03707062, 742.94810283, 768.96030268,
       790.88780733, 808.63274454, 822.09724205, 830.13612995,
       835.79011428, 837.00053847, 830.85719284, 820.20503889,
       804.32634058, 783.02203268, 751.00364338, 701.27959467,
       622.17641146, 285.91293182,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        71.88617454, 203.15593799, 329.15480078, 482.88467371,
       630.90369501, 706.41306377, 733.81737253, 759.03484342,
       782.75094169, 802.88949565, 815.68627451, 822.06998961,
       831.16853957, 842.66524142, 846.94815733, 847.05882353,
       848.73157299, 850.72816519, 849.04895651, 845.17405951,
       841.17647059, 835.29411765, 825.49019608, 813.4627834 ,
       797.42045885, 778.0753225 , 756.8627451 , 731.37254902,
       717.12751854, 730.40948876, 759.40120884, 785.79606482,
       804.34191023, 817.92151224, 830.22895467, 839.02342344,
       844.67241826, 846.39984445, 842.28013968, 833.10084826,
       819.90664497, 800.73674548, 773.63036549, 735.76373215,
       673.76240505, 316.67630234,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        58.62710779, 177.73086711, 300.08422032, 447.82663651,
       608.16296707, 706.70997972, 737.31897863, 754.27873165,
       776.08510003, 797.06384163, 814.62722985, 825.08140079,
       829.41176471, 837.08756075, 844.79145048, 846.83590539,
       847.05882353, 845.29287912, 843.61060533, 843.3554019 ,
       841.17647059, 833.67220737, 823.92864932, 813.7254902 ,
       799.4800354 , 781.19228495, 758.18283778, 733.89200734,
       725.60467133, 743.26713247, 771.17771394, 796.22996306,
       814.59347936, 826.95391568, 837.51925592, 846.24453889,
       851.88543775, 853.60476799, 851.40252959, 843.85330518,
       832.26178509, 814.66718502, 789.46299702, 758.42891483,
       714.00780928, 343.08151436,   0.        ,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        45.18627332, 152.04122592, 275.31251114, 417.77124429,
       584.77698524, 700.9355645 , 742.09024751, 759.72314254,
       774.50980392, 791.24962582, 807.15699172, 820.94855526,
       829.24912287, 832.56919794, 834.56342428, 839.41390629,
       845.23780968, 845.09803922, 843.1372549 , 841.53733245,
       838.12401994, 831.88080514, 823.52941176, 813.7254902 ,
       800.        , 782.35294118, 759.90757196, 737.31480849,
       732.22170958, 752.47141249, 779.62760436, 802.14667071,
       820.89156268, 834.46965862, 844.12618593, 851.40116054,
       857.20981635, 859.37027766, 857.26209909, 851.23235189,
       841.3333188 , 833.27339585, 823.2269685 , 803.06556493,
       776.40566873, 740.73293515, 359.26686602,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        33.93497233, 128.55148364, 250.385854  , 388.42651781,
       555.68950174, 685.39853553, 738.14343856, 763.19455208,
       775.96094079, 786.82673859, 801.58189517, 813.51994069,
       823.58263476, 829.53298268, 835.22355276, 837.41213667,
       839.94739988, 843.46782926, 843.1372549 , 839.71960027,
       834.51450098, 830.08901835, 823.52941176, 813.7254902 ,
       800.        , 782.35294118, 761.63449529, 739.97919802,
       735.97095957, 758.04308929, 785.32073004, 806.71601785,
       823.8595744 , 837.25490196, 847.05882353, 852.94117647,
       856.11541245, 859.99779536, 862.53872509, 860.40460113,
       854.34890855, 845.96923571, 833.04478884, 813.89130975,
       789.13200383, 756.35622101, 368.56629437,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        22.57209889, 106.19974025, 224.93886782, 355.99584043,
       517.52651042, 660.87472193, 733.11703589, 763.37090797,
       782.00722869, 790.68894544, 798.33352474, 809.65151574,
       815.58352384, 821.6714343 , 831.67391383, 837.25490196,
       837.60414232, 840.11272495, 841.7242689 , 837.90197925,
       833.33333333, 828.29661564, 821.49767158, 811.89230797,
       798.36537573, 781.63490802, 762.74509804, 742.215421  ,
       738.51549064, 760.78431373, 787.79201757, 809.55920298,
       823.84382569, 829.79534587, 837.25490196, 847.05882353,
       852.94117647, 858.82352941, 862.74509804, 862.17250449,
       858.76869615, 850.62772196, 838.56517915, 822.60243311,
       799.46842234, 769.08523326, 376.01520923,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
        10.34358258,  82.80974277, 202.78926754, 328.62352545,
       485.70068645, 640.44433872, 724.71040991, 757.9503452 ,
       780.06708675, 794.33119518, 802.26686271, 805.62177684,
       809.51617279, 817.88909452, 827.91606007, 835.63817948,
       838.76010245, 837.82200777, 838.61215757, 838.42553648,
       834.39244586, 827.45098039, 818.77177459, 808.35482846,
       795.46540681, 780.39215686, 762.74509804, 744.81958062,
       742.9703183 , 760.74777266, 772.51282385, 784.42594025,
       806.21761169, 822.12693018, 834.11468004, 844.14164559,
       851.59410949, 857.58798443, 861.62107504, 862.74509804,
       860.78431373, 853.73063349, 842.53234065, 828.58380647,
       807.70191714, 780.4915869 , 383.04848238,   0.        ,
         0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   7.17053259,  65.56031931, 178.61883027,
       302.83440269, 450.77477518, 612.79023889, 714.36024661,
       753.62874349, 777.82935356, 795.72320492, 807.54391193,
       811.51221633, 811.62634726, 815.87885009, 824.16135547,
       832.25128526, 837.81766635, 838.52952561, 836.10367458,
       836.13219293, 834.3896828 , 827.45098039, 817.64705882,
       805.88235294, 794.11764706, 780.39215686, 762.58104081,
       744.70631465, 735.02399609, 741.2592059 , 760.78431373,
       782.68246903, 802.86663256, 820.18416353, 832.07226568,
       840.86191214, 847.93756682, 854.19010857, 859.24934858,
       861.45692543, 859.74293366, 854.50466702, 845.09803922,
       831.52305024, 816.56274603, 806.57593976, 789.61833055,
       387.57623137,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   5.13742925,  49.82272084, 152.58694477,
       276.85741857, 416.87863861, 584.69492667, 702.6216014 ,
       747.38537042, 773.68882356, 791.87934097, 803.05710303,
       809.00690558, 817.25394607, 820.77081699, 821.96946351,
       828.52245097, 834.67460238, 838.06043572, 837.33482029,
       834.21878542, 831.83222764, 826.83532678, 818.1278132 ,
       806.22820809, 793.90669115, 780.31610019, 771.79838903,
       760.10085819, 739.60316987, 737.91218402, 757.78982563,
       780.99059636, 800.73333874, 816.33020411, 828.4996077 ,
       837.57019053, 844.41019058, 850.42744275, 855.60859459,
       857.69092568, 856.41799   , 853.64668613, 851.77755089,
       845.09803922, 833.07688733, 816.86436834, 794.49969794,
       390.83457532,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   1.0988571 ,  33.01463536, 124.38698379,
       247.18700801, 386.24317731, 556.28273812, 687.16023129,
       740.00899807, 768.14119262, 788.0410924 , 797.34803396,
       805.26617187, 815.8812303 , 823.18842766, 825.98994309,
       827.45098039, 830.96990286, 835.18352814, 837.4363691 ,
       835.29411765, 829.41176471, 824.58704884, 819.30229784,
       808.00265423, 795.41484191, 787.55821601, 778.56391222,
       760.78431373, 739.21568627, 733.08442294, 751.88621969,
       777.09784778, 796.19170118, 810.50130467, 822.85012384,
       833.75214844, 842.03337066, 848.13187548, 850.67677309,
       850.97463955, 851.26666759, 851.62884779, 849.74396825,
       843.64546343, 834.6398808 , 819.96809711, 798.10741301,
       393.02532524,   0.        ,   0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,  18.3021968 ,  95.66207248,
       215.50406508, 351.31986425, 518.53424235, 663.91987352,
       733.82898493, 763.86787358, 782.82219121, 790.89839856,
       800.20811955, 812.2863874 , 821.98624919, 830.22374356,
       831.13978219, 829.41176471, 831.50125607, 833.77560235,
       834.08916432, 829.41176471, 821.56862745, 817.3827914 ,
       813.62532098, 807.71832077, 793.9362188 , 776.80879748,
       760.78431373, 739.21568627, 726.76362055, 742.05144991,
       769.47778303, 790.11119525, 804.83213658, 816.91040443,
       828.77712607, 836.69312069, 838.96568693, 841.58453362,
       844.17244187, 846.3447724 , 848.20354095, 846.55631861,
       840.98752764, 833.45795235, 820.80732579, 800.        ,
       394.11764706,   0.        ,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   8.35378455,  72.55600824,
       189.85737984, 320.71139803, 485.22737001, 643.88025042,
       725.75098891, 756.51705788, 773.77381105, 783.76303398,
       796.4013629 , 810.13254202, 820.10361827, 828.77684003,
       833.33333333, 831.33885495, 829.41176471, 830.11407752,
       830.44838689, 829.11683833, 821.82417083, 815.23872073,
       813.330035  , 808.04967494, 794.11764706, 776.47058824,
       759.53153115, 739.21568627, 724.44788497, 733.04016209,
       758.65595122, 783.77245493, 800.96136647, 813.36205336,
       819.5778381 , 823.7827765 , 830.4182031 , 835.00839047,
       839.01265887, 841.47490724, 842.89659964, 841.60443407,
       837.09694648, 830.29436519, 818.86396868, 799.79521746,
       502.45743798, 108.33979092,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   5.88235294,  56.33332989,
       164.16632436, 291.29479208, 448.15618806, 616.21704252,
       715.78499259, 752.40838662, 767.09190145, 777.11197346,
       794.33874342, 809.80392157, 819.60784314, 827.45098039,
       833.33333333, 834.18728674, 830.7653777 , 827.95063998,
       827.12846772, 827.16024886, 826.76557158, 824.70263997,
       815.47734645, 803.11900921, 792.72008462, 778.91141929,
       760.91006665, 740.94792969, 725.49019608, 728.38810893,
       748.01556491, 773.56459952, 790.27620801, 796.62393067,
       806.66939195, 815.59502351, 822.363111  , 828.40299801,
       833.03315428, 835.70252623, 836.41111387, 835.1589172 ,
       831.94593621, 826.77217091, 819.8123456 , 812.19032913,
       798.22380714, 394.11764706,   0.        ,   0.        ,
         0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   3.08660473,  41.29144056,
       137.66366285, 262.783283  , 413.76660955, 589.01256548,
       704.4956371 , 744.64498725, 756.6925946 , 768.91595241,
       789.08406102, 805.33060099, 818.30349143, 827.45098039,
       832.40249194, 834.55003141, 833.89066441, 830.15291655,
       825.67401684, 823.50751151, 823.62572373, 821.94800654,
       817.27061412, 804.75595323, 790.94603345, 779.36808272,
       763.58241703, 743.78781873, 725.0263874 , 725.21314256,
       742.88528432, 752.78566268, 763.3238388 , 784.05221287,
       799.91908411, 808.50924198, 814.02130865, 819.90688563,
       824.9489852 , 828.58734188, 829.52111766, 828.49410912,
       826.32413107, 824.73685707, 820.36775992, 812.51817459,
       798.03921569, 394.11764706,   0.        ,   0.        ,
         0.        ]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 5.43925327e-01, 2.91897074e+01,
       1.16266050e+02, 2.36282757e+02, 3.82724525e+02, 5.64683482e+02,
       6.93668458e+02, 7.35272162e+02, 7.49291618e+02, 7.65007795e+02,
       7.85007592e+02, 8.01085821e+02, 8.15203265e+02, 8.25399140e+02,
       8.30542606e+02, 8.33333333e+02, 8.35732107e+02, 8.33817358e+02,
       8.28634605e+02, 8.24562127e+02, 8.21718569e+02, 8.18338896e+02,
       8.14809281e+02, 8.05882353e+02, 7.91223013e+02, 7.77600415e+02,
       7.64070901e+02, 7.45537043e+02, 7.23529412e+02, 7.20621462e+02,
       7.30791722e+02, 7.41325397e+02, 7.57897456e+02, 7.72413615e+02,
       7.88247801e+02, 8.00742604e+02, 8.06476030e+02, 8.10545510e+02,
       8.15006945e+02, 8.20104375e+02, 8.21684382e+02, 8.20250746e+02,
       8.20347402e+02, 8.19022614e+02, 8.13924169e+02, 8.05639997e+02,
       7.93923357e+02, 3.93284659e+02, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,  19.36349547,
        97.637834  , 214.22714268, 349.6598684 , 528.72678226,
       674.05509453, 725.02293174, 741.04029306, 761.20097063,
       782.76607942, 798.65716373, 811.44943724, 821.6629784 ,
       828.68335782, 833.33333333, 836.93611467, 837.14092446,
       835.0728598 , 830.95772702, 823.23376967, 816.1867264 ,
       811.21444494, 804.83164011, 793.00276578, 777.75277471,
       762.74509804, 746.82734988, 728.64592669, 714.92749881,
       712.83358156, 731.70949916, 752.74368877, 763.95461506,
       775.60914689, 790.00971627, 799.19188635, 802.87465924,
       805.44987294, 808.15512086, 810.69283581, 813.09200384,
       812.15526851, 809.93282804, 805.27933388, 797.58035662,
       787.51097546, 391.22393085,   0.        ,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   9.56403736,
        79.13452873, 195.94211984, 322.98013508, 491.24968113,
       651.20107491, 713.46096199, 729.60660124, 755.70689529,
       780.87371964, 798.03921569, 809.80392157, 819.60784314,
       827.45098039, 833.33333333, 835.29411765, 835.29411765,
       835.32797244, 833.10654466, 826.5709005 , 816.9937676 ,
       808.70967975, 802.15958755, 793.4499078 , 781.30113284,
       763.46880817, 748.08246131, 740.1616984 , 725.30493024,
       708.64017149, 717.27062142, 741.894275  , 758.01677362,
       766.4996647 , 777.41609196, 790.17754596, 797.24226887,
       799.699064  , 800.43122903, 801.78497144, 803.42147338,
       803.9174842 , 801.06217195, 795.49529046, 788.93166087,
       780.40724695, 387.90220083,   0.        ,   0.        ,
         0.        ,   0.        ]), array([  0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ,   7.10049421,
        67.59770833, 178.88492189, 302.30069305, 465.92699872,
       630.25608383, 698.1334024 , 720.03398277, 753.27212785,
       777.5750889 , 796.85198066, 808.83798549, 818.11856888,
       826.40430404, 832.72925488, 835.18548933, 835.29411765,
       835.29411765, 833.33333333, 828.82860813, 821.11604518,
       810.64822676, 800.71373088, 792.15686275, 784.04259251,
       771.87461244, 760.02664699, 746.88735861, 728.62623696,
       709.18985875, 705.01217064, 725.34875816, 748.75653903,
