97,11.5
94,12
2.5,19
17,19
17,19
18,19
19,19
20,19
21,19
22,19
23,19
24,20
25,20
26,20
27,20
28,20
29,20
30,20
31,20
32,20
33,20
34,20
35,20
36,20
37,20
38,20
39,20
40,20
41,20
42,20
43,20
44,21
45,21
46,21
47,21
48,21
49,21
50,21
51,21
52,21
53,21
54,21
55,21
56,21
57,20
58,20
59,19
60,19
61,19
62,19
63,19
64,19
65,18
66,18
67,18
68,18
69,18
70,17
71,17
72,17
73,16
74,16
75,16
76,16
77,16
78,16
79,15
80,15
81,15
82,15
83,14
84,14
85,14
86,14
87,13
88,13
89,13
90,13
91,13
92,12
93,12
94,12
93,12
92,12
91,13
90,13
89,13
88,13
87,13
86,14
85,14
84,14
83,14
82,15
81,15
80,15
79,15
78,16
77,16
76,16
75,16
74,16
73,16
72,17
71,17
70,17
69,18
68,18
67,18
66,18
65,18
64,19
63,19
62,19
61,19
60,19
59,19
58,20
57,20
56,21
55,21
54,21
53,21
52,21
51,21
50,21
49,21
48,21
47,21
46,21
45,21
44,21
43,20
42,20
41,20
40,20
39,20
38,20
37,20
36,20
35,20
34,20
33,20
32,20
31,20
30,20
29,20
28,20
27,20
26,20
25,20
24,20
23,19
22,19
21,19
20,19
19,19
18,19
17,19
1,1
104,38
