time,perimeter,area,overl,location,diameter profile (pixels),Height (nm),Height Profile (nm),Distance Profile (nm),length (pixels)
3310240,,,,,,,,,
3310249,,,,,,,,,
3310316,,,,,,,,,
3310325,,,,,,,,,
3310334,,,,,,,,,
3310343,,,,,,,,,
3310351,,,,,,,,,
3310400,,,,,,,,,
3310409,,,,,,,,,
3310436,,,,,,,,,
3310445,,,,,,,,,
3310454,,,,,,,,,
